song_id,album,title,artist,audio_file_path,html_filename,is_external
73501b29,บันทึกชีวิตรักนักศึกษา,ความทรงจำ,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/13 ความทรงจำ.mp3,73501b29.html,false
ba2c6550,บันทึกชีวิตรักนักศึกษา,ขอโทษ,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/14 ขอโทษ.mp3,ba2c6550.html,false
eab6df32,บันทึกชีวิตรักนักศึกษา,น้ำเซาะทราย,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/15 น้ำเซาะทราย.mp3,eab6df32.html,false
f1aeb8b8,บันทึกชีวิตรักนักศึกษา,วังน้ำวน,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/16 วังน้ำวน.mp3,f1aeb8b8.html,false
7d8a6664,บันทึกชีวิตรักนักศึกษา,ใจรัก,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/17 ใจรัก.mp3,7d8a6664.html,false
15034542,บันทึกชีวิตรักนักศึกษา,แฟนซีชีวิต,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/18 แฟนซีชีวิต.mp3,15034542.html,false
6d4381e7,บันทึกชีวิตรักนักศึกษา,หนุ่มสาวเสรี,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/19 หนุ่มสาวเสรี.mp3,6d4381e7.html,false
de51739b,บันทึกชีวิตรักนักศึกษา,รักในลมหนาว,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/20 รักในลมหนาว.mp3,de51739b.html,false
d1b3614a,บันทึกชีวิตรักนักศึกษา,ถึงเธอ,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/21 ถึงเธอ.mp3,d1b3614a.html,false
8075ab2b,บันทึกชีวิตรักนักศึกษา,รักสลาย,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/22 รักสลาย.mp3,8075ab2b.html,false
7ee4fe5c,บันทึกชีวิตรักนักศึกษา,ลืมเสียเถิดอย่าคิดถึง,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/23 ลืมเสียเถิดอย่าคิดถึง.mp3,7ee4fe5c.html,false
ec51d03b,บันทึกชีวิตรักนักศึกษา,ชู้ทางใจ,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/24 ชู้ทางใจ.mp3,ec51d03b.html,false
0b601a78,บันทึกชีวิตรักนักศึกษา,กาลเวลา,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/25 กาลเวลา.mp3,0b601a78.html,false
c536db3d,บันทึกชีวิตรักนักศึกษา,โลกหมุนเวียน,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/26 โลกหมุนเวียน.mp3,c536db3d.html,false
1659babc,บันทึกชีวิตรักนักศึกษา,โอ้รัก,กาญจน์ลดา มฤคพิทักษ์,audio/บันทึกชีวิตรักนักศึกษา/27 โอ้รัก.mp3,1659babc.html,false
f6f9c868,แลหลังฟังเพลง,ช่อดอกรัก(ย้อนต้น),กาญจน์ลดา มฤคพิทักษ์,audio/แลหลังฟังเพลง/ช่อดอกรัก(ย้อนต้น) - กาญจน์ลดา มฤคพิทักษ์.mp3,f6f9c868.html,false
6605aa1c,แลหลังฟังเพลง,ถ้าวันนี้ยังมีเขาอยู่,กาญจน์ลดา มฤคพิทักษ์,audio/แลหลังฟังเพลง/ถ้าวันนี้ยังมีเขาอยู่ - กาญจน์ลดา มฤคพิทักษ์.mp3,6605aa1c.html,false
26836fe7,แลหลังฟังเพลง,ลาวชมดง,กาญจน์ลดา มฤคพิทักษ์,audio/แลหลังฟังเพลง/ลาวชมดง - กาญจน์ลดา มฤคพิทักษ์.mp3,26836fe7.html,false
e4b23b5d,แลหลังฟังเพลง,แสนเสียดาย,กาญจน์ลดา มฤคพิทักษ์,audio/แลหลังฟังเพลง/แสนเสียดาย - กาญจน์ลดา มฤคพิทักษ์.mp3,e4b23b5d.html,false
fc46195f,เพลงพระราชนิพนธ์,ความฝันอันสูงสุด,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/ความฝันอันสูงสุด.mp3,fc46195f.html,false
77d87193,เพลงพระราชนิพนธ์,ชะตาชีวิต,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/ชะตาชีวิต.mp3,77d87193.html,false
946883eb,เพลงพระราชนิพนธ์,ดวงใจกับความรัก,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/ดวงใจกับความรัก.mp3,946883eb.html,false
e0132d5d,เพลงพระราชนิพนธ์,พรปีใหม่,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/พรปีใหม่.mp3,e0132d5d.html,false
285a31dd,เพลงพระราชนิพนธ์,ยามเย็น,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/ยามเย็น.mp3,285a31dd.html,false
8f68885b,เพลงพระราชนิพนธ์,ลมหนาว,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/ลมหนาว.mp3,8f68885b.html,false
4067b380,เพลงพระราชนิพนธ์,สายฝน,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/สายฝน.mp3,4067b380.html,false
85ff2db2,เพลงพระราชนิพนธ์,อาทิตย์อับแสง,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/อาทิตย์อับแสง.mp3,85ff2db2.html,false
6230768c,เพลงพระราชนิพนธ์,แผ่นดินของเรา,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/แผ่นดินของเรา.mp3,6230768c.html,false
6e7c195c,เพลงพระราชนิพนธ์,แสงเดือน,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/แสงเดือน.mp3,6e7c195c.html,false
35302491,เพลงพระราชนิพนธ์,แสงเทียน,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/แสงเทียน.mp3,35302491.html,false
f451fdbf,เพลงพระราชนิพนธ์,ใกล้รุ่ง,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงพระราชนิพนธ์/ใกล้รุ่ง.mp3,f451fdbf.html,false
aa162d43,เพลงร้องคู่,กระต่ายโง่ ,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/กระต่ายโง่ .mp3,aa162d43.html,false
b1f8dfcf,เพลงร้องคู่,กระท่อมไพรวัลย์,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/กระท่อมไพรวัลย์.mp3,b1f8dfcf.html,false
8967a97f,เพลงร้องคู่,กุหลาบหอม-ขึ้นพลับพลา ,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/กุหลาบหอม-ขึ้นพลับพลา .mp3,8967a97f.html,false
0afe49e5,เพลงร้องคู่,ข้องจิต,เนื้อยาว,audio/เพลงร้องคู่/ข้องจิต  - เนื้อยาว.mp3,0afe49e5.html,false
ceb914be,เพลงร้องคู่,ข้ามันลูกทุ่ง,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ข้ามันลูกทุ่ง.mp3,ceb914be.html,false
752747aa,เพลงร้องคู่,ครวญถึงเจ้า,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ครวญถึงเจ้า.mp3,752747aa.html,false
86f3d9bc,เพลงร้องคู่,คุณไม่รักทำไมไม่บอก,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/คุณไม่รักทำไมไม่บอก.mp3,86f3d9bc.html,false
dbb1cdf6,เพลงร้องคู่,คู่เสน่หา,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/คู่เสน่หา.mp3,dbb1cdf6.html,false
c9e90061,เพลงร้องคู่,จนจริงไม่จนรัก,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/จนจริงไม่จนรัก.mp3,c9e90061.html,false
d777601b,เพลงร้องคู่,จันทร์จูบฟ้า,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/จันทร์จูบฟ้า.mp3,d777601b.html,false
3877cc8b,เพลงร้องคู่,ชะตาฟ้า,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ชะตาฟ้า.mp3,3877cc8b.html,false
3ce91f83,เพลงร้องคู่,ชะรอยบุญ ,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ชะรอยบุญ .mp3,3ce91f83.html,false
74494433,เพลงร้องคู่,ดอกไม้จะบาน,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ดอกไม้จะบาน.mp3,74494433.html,false
9fce0c90,เพลงร้องคู่,ดาวประดับใจ,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ดาวประดับใจ.mp3,9fce0c90.html,false
dfabbc87,เพลงร้องคู่,ทะเลบ้า วินัย,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ทะเลบ้า วินัย.mp3,dfabbc87.html,false
9792602f,เพลงร้องคู่,ทุยฝันร้าย C83,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ทุยฝันร้าย C83.mp3,9792602f.html,false
0ba765ec,เพลงร้องคู่,ทุยฝันร้าย,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ทุยฝันร้าย.mp3,0ba765ec.html,false
cc695330,เพลงร้องคู่,นกสีชมพู-ย้อนสั้น,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/นกสีชมพู-ย้อนสั้น.mp3,cc695330.html,false
42ef60ef,เพลงร้องคู่,บนลานลั่นทม,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/บนลานลั่นทม.mp3,42ef60ef.html,false
bc5bb491,เพลงร้องคู่,บ้านเรือนเคียงกัน,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/บ้านเรือนเคียงกัน.mp3,bc5bb491.html,false
e920785b,เพลงร้องคู่,ปาริชาต สุนทราภรณ์,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ปาริชาต สุนทราภรณ์.mp3,e920785b.html,false
798f2a21,เพลงร้องคู่,ป่านฉะนี้,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ป่านฉะนี้.mp3,798f2a21.html,false
92cfb014,เพลงร้องคู่,ฝากใจฝัน(ร้องคู่),กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ฝากใจฝัน(ร้องคู่).mp3,92cfb014.html,false
d6c816cc,เพลงร้องคู่,พายเรือพลอดรัก,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/พายเรือพลอดรัก.mp3,d6c816cc.html,false
042388b5,เพลงร้องคู่,มนต์รักดอกคำใต้,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/มนต์รักดอกคำใต้.mp3,042388b5.html,false
606ece21,เพลงร้องคู่,มนต์รักอสูร,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/มนต์รักอสูร.mp3,606ece21.html,false
a8ac97d2,เพลงร้องคู่,มนต์รักเรียกหา,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/มนต์รักเรียกหา.mp3,a8ac97d2.html,false
d69c94d8,เพลงร้องคู่,มนต์เทวี(ร้องคู่),กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/มนต์เทวี(ร้องคู่).mp3,d69c94d8.html,false
1ce5da31,เพลงร้องคู่,มนต์เทวี,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/มนต์เทวี.mp3,1ce5da31.html,false
23e76a06,เพลงร้องคู่,ม่านมงคล,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ม่านมงคล.mp3,23e76a06.html,false
47f68a11,เพลงร้องคู่,ยอดเทพี-2,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ยอดเทพี-2.mp3,47f68a11.html,false
26d8f8d3,เพลงร้องคู่,ยอดเทพี,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ยอดเทพี.mp3,26d8f8d3.html,false
02e959db,เพลงร้องคู่,ระทมในลั่นทม,รวงทอง,audio/เพลงร้องคู่/ระทมในลั่นทม - รวงทอง.mp3,02e959db.html,false
065e97f1,เพลงร้องคู่,รักจริงไหม,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/รักจริงไหม.mp3,065e97f1.html,false
4cd8992b,เพลงร้องคู่,รักเธอเสมอ,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/รักเธอเสมอ.mp3,4cd8992b.html,false
506eb779,เพลงร้องคู่,ราตรี,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ราตรี.mp3,506eb779.html,false
e652b5c0,เพลงร้องคู่,ราตรีประดับดาว-2,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ราตรีประดับดาว-2.mp3,e652b5c0.html,false
636f993b,เพลงร้องคู่,ราตรีประดับดาว,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ราตรีประดับดาว.mp3,636f993b.html,false
177d3145,เพลงร้องคู่,ราตรีสิ้นดาว,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ราตรีสิ้นดาว.mp3,177d3145.html,false
a9fddaf8,เพลงร้องคู่,ลองรัก,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ลองรัก.mp3,a9fddaf8.html,false
5c19368e,เพลงร้องคู่,สนต้องลม,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/สนต้องลม.mp3,5c19368e.html,false
17f0c241,เพลงร้องคู่,สมมุติว่าเขารัก,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/สมมุติว่าเขารัก.mp3,17f0c241.html,false
332cee02,เพลงร้องคู่,สายลมเหนือ,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/สายลมเหนือ.mp3,332cee02.html,false
8b95ebb0,เพลงร้องคู่,สายัณห์รัญจวน,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/สายัณห์รัญจวน.mp3,8b95ebb0.html,false
b236b481,เพลงร้องคู่,สุริยะจันทร์,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/สุริยะจันทร์.mp3,b236b481.html,false
81953f8f,เพลงร้องคู่,หนึ่งมิตรชิดใกล้,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/หนึ่งมิตรชิดใกล้.mp3,81953f8f.html,false
320932d2,เพลงร้องคู่,หนึ่งในร้อย,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/หนึ่งในร้อย.mp3,320932d2.html,false
fcaa1b61,เพลงร้องคู่,หยาดรุ้ง,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/หยาดรุ้ง.mp3,fcaa1b61.html,false
dfb528f3,เพลงร้องคู่,หวานรัก(ร้องคู่),กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/หวานรัก(ร้องคู่).mp3,dfb528f3.html,false
37cce48f,เพลงร้องคู่,อธิฐานรัก,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/อธิฐานรัก.mp3,37cce48f.html,false
1fff0290,เพลงร้องคู่,อยากฟังซ้ำ,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/อยากฟังซ้ำ.mp3,1fff0290.html,false
6300ef1c,เพลงร้องคู่,เคียงเรียม,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/เคียงเรียม.mp3,6300ef1c.html,false
df7bb170,เพลงร้องคู่,เซียมซีเสี่ยงรัก,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/เซียมซีเสี่ยงรัก.mp3,df7bb170.html,false
bdb73ca0,เพลงร้องคู่,เพลินเพลงแมมโบ้,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/เพลินเพลงแมมโบ้.mp3,bdb73ca0.html,false
4550831d,เพลงร้องคู่,เพียงคำเดียว,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/เพียงคำเดียว.mp3,4550831d.html,false
9889174e,เพลงร้องคู่,เพ้อ,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/เพ้อ.mp3,9889174e.html,false
f9742be4,เพลงร้องคู่,แม่ยอดรัก-พ่อยอดรัก,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/แม่ยอดรัก-พ่อยอดรัก.mp3,f9742be4.html,false
03561fdd,เพลงร้องคู่,โอ้ยอดรัก,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/โอ้ยอดรัก.mp3,03561fdd.html,false
ddaa76e1,เพลงร้องคู่,ใต้ แสง เทียน,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ใต้ แสง เทียน.mp3,ddaa76e1.html,false
d312a456,เพลงร้องคู่,ใต้เงาเทียน ทนงศักดิ์-นง,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ใต้เงาเทียน ทนงศักดิ์-นง.mp3,d312a456.html,false
d4805e27,เพลงร้องคู่,ในโลกแห่งความฝัน,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ในโลกแห่งความฝัน.mp3,d4805e27.html,false
ea7e83de,เพลงร้องคู่,ใบไม้ร่วง,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ใบไม้ร่วง.mp3,ea7e83de.html,false
593d3014,เพลงร้องคู่,ລາວດວງເດືອນ,กาญจน์ลดา มฤคพิทักษ์,audio/เพลงร้องคู่/ລາວດວງເດືອນ.mp3,593d3014.html,false
